Date,Time,Time2,Open,High,Low,Close,Volume,Close Time,Quote Asset Volume,Number of Trades,TB Base Volume,TB Quote Volume,Ignore
10/2/2019,2:30:00 AM,AM,8281.39,8284.33,8245,8247.85,576.730767,00:00.0,4762705.326,5474,236.734056,1955148.771,0
10/2/2019,3:00:00 AM,AM,8247.87,8250.09,8205,8217.73,898.888381,30:00.0,7395596.104,7258,370.819231,3050910.357,0
10/2/2019,3:30:00 AM,AM,8217.41,8260,8216.87,8244.94,432.229721,00:00.0,3562856.74,4322,246.182441,2029763.76,0
10/2/2019,4:00:00 AM,AM,8244.48,8258.9,8215.66,8225.51,383.332562,30:00.0,3156781.421,4144,207.981247,1712912.365,0
10/2/2019,4:30:00 AM,AM,8225.64,8228.37,8181.02,8209.45,750.156544,00:00.0,6154448.424,6444,300.04395,2461940.395,0
10/2/2019,5:00:00 AM,AM,8211.46,8225,8161,8187.6,988.383422,30:00.0,8099999.484,7281,454.117695,3723083.882,0
10/2/2019,5:30:00 AM,AM,8187.66,8195.52,8151.22,8161.84,809.867137,00:00.0,6615766.607,6730,464.725999,3796544.842,0
10/2/2019,6:00:00 AM,AM,8165.34,8219.96,8162,8189.36,766.269967,30:00.0,6279599.997,6820,434.284652,3558776.691,0
10/2/2019,6:30:00 AM,AM,8188.95,8212.92,8176.48,8212.54,469.471427,00:00.0,3846750.901,4364,258.83663,2121151.442,0
10/2/2019,7:00:00 AM,AM,8212.54,8240.85,8207.02,8217.22,745.311422,30:00.0,6130504.628,7650,366.498692,3014824.852,0
10/2/2019,7:30:00 AM,AM,8216.12,8231.96,8202.03,8204.36,518.322137,00:00.0,4257572.739,4460,190.335741,1563763.575,0
10/2/2019,8:00:00 AM,AM,8204.36,8255.1,8202,8240.89,574.652344,30:00.0,4731788.907,5574,320.039366,2634865.614,0
10/2/2019,8:30:00 AM,AM,8240.89,8276.97,8237.07,8237.94,650.436167,00:00.0,5371549.651,6597,290.819223,2401791.37,0
10/2/2019,9:00:00 AM,AM,8237.59,8267.26,8237.59,8253.58,392.009246,30:00.0,3235356.116,4673,221.5207,1828354.044,0
10/2/2019,9:30:00 AM,AM,8253.65,8255,8220.46,8234.67,338.365809,00:00.0,2786149.74,4409,156.447871,1288197.79,0
10/2/2019,10:00:00 AM,AM,8235,8249.75,8211.05,8218.23,330.957283,30:00.0,2723230.659,4121,169.42923,1394067.031,0
10/2/2019,10:30:00 AM,AM,8218.97,8258.78,8217.53,8255.93,390.642837,00:00.0,3217633.331,4045,261.193867,2151405.184,0
10/2/2019,11:00:00 AM,AM,8255.47,8261,8225.53,8247.81,359.444843,30:00.0,2961768.955,3604,183.942885,1515751.476,0
10/2/2019,11:30:00 AM,AM,8246.48,8289,8244.71,8269.04,553.47346,00:00.0,4575352.297,5711,310.439797,2566069.856,0
10/2/2019,12:00:00 PM,PM,8268.67,8300,8223.01,8233.61,890.170241,30:00.0,7353898.226,6882,470.774355,3889508.629,0
10/2/2019,12:30:00 PM,PM,8235.34,8240.73,8208,8229.1,620.468262,00:00.0,5103333.177,6903,284.154459,2337520.782,0
10/2/2019,1:00:00 AM,PM,8230.4,8261.04,8200.58,8244.12,749.505415,30:00.0,6169755.936,7268,404.614107,3331271.099,0
10/2/2019,1:30:00 AM,PM,8244.11,8248.23,8200,8216.8,567.678714,00:00.0,4669353.167,6179,294.063973,2419273.465,0
10/2/2019,2:00:00 AM,PM,8216.79,8238.97,8206.2,8214.34,515.999913,30:00.0,4242519.294,4746,292.359914,2404143.954,0
10/2/2019,2:30:00 AM,PM,8211.9,8250,8187.29,8236.44,810.775948,00:00.0,6667573.791,9325,489.421826,4025666.861,0
10/2/2019,3:00:00 AM,PM,8237,8250,8211.31,8220.26,507.176392,30:00.0,4174104.856,4981,261.50443,2152272.2,0
10/2/2019,3:30:00 AM,PM,8221.39,8242,8213.94,8239.98,441.446009,00:00.0,3632734.946,4732,246.117527,2025605.426,0
10/2/2019,4:00:00 AM,PM,8239.98,8271,8208.02,8259.98,733.609636,30:00.0,6049394.543,7892,379.068257,3126052.923,0
10/2/2019,4:30:00 AM,PM,8259.34,8267.9,8213.08,8218.88,592.834003,00:00.0,4887188.317,6087,258.763562,2133722.133,0
10/2/2019,5:00:00 AM,PM,8218.88,8230,8182.15,8205.13,999.222231,30:00.0,8199996.361,8420,461.08626,3783617.416,0
10/2/2019,5:30:00 AM,PM,8205.1,8239.75,8198.51,8230.16,331.098418,00:00.0,2719365.452,4177,175.194793,1438891.042,0
10/2/2019,6:00:00 AM,PM,8230.6,8264,8224.78,8237.67,609.937991,30:00.0,5027317.375,5354,357.205881,2943777.413,0
10/2/2019,6:30:00 AM,PM,8238.22,8240.04,8219.49,8233.13,276.898209,00:00.0,2278438.554,3902,151.116218,1243449.535,0
10/2/2019,7:00:00 AM,PM,8233.23,8245,8221.46,8233.64,242.671932,30:00.0,1997631.188,2940,136.171213,1120952.648,0
10/2/2019,7:30:00 AM,PM,8233.56,8263.36,8223.48,8257.26,404.845775,00:00.0,3337428.506,4366,242.760956,2001064.916,0
10/2/2019,8:00:00 AM,PM,8257.05,8269.2,8240.35,8247.57,359.421662,30:00.0,2966622.824,4775,160.512117,1324574.445,0
10/2/2019,8:30:00 AM,PM,8247.57,8247.72,8213.08,8224.1,370.726035,00:00.0,3050260.777,4305,188.056582,1547376.63,0
10/2/2019,9:00:00 AM,PM,8224.82,8246.08,8223.97,8238.07,213.535022,30:00.0,1758819.53,3270,110.277347,908314.5642,0
10/2/2019,9:30:00 AM,PM,8238.08,8258,8229.75,8256.48,205.951486,00:00.0,1697267.951,3147,103.882947,856394.0208,0
10/2/2019,10:00:00 AM,PM,8256.41,8260,8231.42,8234.97,173.572645,30:00.0,1430524.34,3005,81.126185,668648.2827,0
10/2/2019,10:30:00 AM,PM,8234.99,8279.56,8234.5,8266.64,425.555936,00:00.0,3516833.664,4963,220.545185,1822335.458,0
10/2/2019,11:00:00 AM,PM,8266.64,8360.57,8266.01,8331.15,1714.743635,30:00.0,14274974.01,12615,983.542281,8187346.454,0
10/2/2019,11:30:00 AM,PM,8330.78,8373.91,8315.79,8359.94,951.274258,00:00.0,7938558.975,7019,617.871927,5156870.13,0
10/3/2019,12:00:00 PM,AM,8360,8393,8322,8323.92,1116.348089,30:00.0,9332199.081,8333,548.19664,4581161.384,0
10/3/2019,12:30:00 PM,AM,8323.91,8345,8314.01,8318.42,611.303397,00:00.0,5090728.855,5361,321.81397,2680790.204,0
10/3/2019,1:00:00 AM,AM,8319.11,8344.8,8318.27,8325.97,295.86567,30:00.0,2465432.128,3996,160.913959,1340772.219,0
10/3/2019,1:30:00 AM,AM,8326.07,8330.85,8307.77,8319.68,342.748058,00:00.0,2851782.282,4547,182.044102,1514865.9,0
10/3/2019,2:00:00 AM,AM,8319.68,8345,8317.79,8337.95,435.718943,30:00.0,3631008.835,4601,255.388802,2127783.388,0
10/3/2019,2:30:00 AM,AM,8338.96,8343.09,8322.62,8342.75,215.35771,00:00.0,1794711.966,2929,135.47177,1129015.94,0
10/3/2019,3:00:00 AM,AM,8342.91,8344.8,8324.59,8325.53,233.040257,30:00.0,1942381.529,3690,105.539696,879659.5015,0
10/3/2019,3:30:00 AM,AM,8325.37,8338,8325,8327.52,169.699937,00:00.0,1413619.619,2683,103.42254,861533.0396,0
10/3/2019,4:00:00 AM,AM,8327.65,8363.4,8327.65,8345.51,367.422942,30:00.0,3066123.985,3900,239.541006,1999097.398,0
10/3/2019,4:30:00 AM,AM,8345.55,8367.57,8330,8332.43,350.34938,00:00.0,2923965.119,4517,188.578663,1573972.793,0
10/3/2019,5:00:00 AM,AM,8332.27,8345.36,8311.81,8325.91,314.046764,30:00.0,2615183.679,3699,152.838923,1272860.365,0
10/3/2019,5:30:00 AM,AM,8325.99,8328.15,8258.33,8281.36,719.218195,00:00.0,5967582.022,6935,324.815131,2695932.527,0
10/3/2019,6:00:00 AM,AM,8281.26,8300.39,8273.43,8298.02,371.205299,30:00.0,3076517.85,4243,218.211938,1808694.504,0
10/3/2019,6:30:00 AM,AM,8298.02,8299.99,8258.41,8260.82,544.732187,00:00.0,4512820.412,4443,248.492967,2058880.21,0
10/3/2019,7:00:00 AM,AM,8258.53,8276.08,8241,8260.84,847.889481,30:00.0,7003156.081,7169,318.422924,2630714.6,0
10/3/2019,7:30:00 AM,AM,8260.84,8270,8241.21,8261.43,448.117002,00:00.0,3700359.123,4529,236.902491,1956432.268,0
10/3/2019,8:00:00 AM,AM,8261.43,8280,8237.28,8273.17,569.268279,30:00.0,4699514.033,4981,303.285641,2504143.908,0
10/3/2019,8:30:00 AM,AM,8274.09,8293.29,8262.8,8291.14,569.050864,00:00.0,4708821.661,4915,290.758312,2406695.366,0
10/3/2019,9:00:00 AM,AM,8291.22,8299.24,8250,8263.55,538.814969,30:00.0,4457239.701,4101,234.435394,1940777.259,0
10/3/2019,9:30:00 AM,AM,8264.36,8269.99,8250,8267.96,267.845376,00:00.0,2213138.632,3020,151.592819,1252568.538,0
10/3/2019,10:00:00 AM,AM,8267.45,8269.51,8224,8230.28,638.635697,30:00.0,5266848.938,5345,228.004241,1880784.636,0
10/3/2019,10:30:00 AM,AM,8231.1,8238.19,8185.38,8215.23,1187.583552,00:00.0,9752583.114,9326,456.206316,3747295.263,0
10/3/2019,11:00:00 AM,AM,8214.74,8235.21,8200,8228.07,649.652213,30:00.0,5341634.516,5289,392.8906,3230906.297,0
10/3/2019,11:30:00 AM,AM,8228.09,8228.42,8201,8217.02,562.334089,00:00.0,4619909.483,4709,301.743029,2478995.433,0
10/3/2019,12:00:00 PM,PM,8218.66,8245.66,8205.05,8244.67,479.480227,30:00.0,3947925.265,5218,261.894074,2156409.349,0
10/3/2019,12:30:00 PM,PM,8242.71,8247.4,8225.36,8227.25,291.830302,00:00.0,2403307.251,3504,156.187504,1286306.879,0
10/3/2019,1:00:00 AM,PM,8227.27,8242,8215.71,8235.41,363.496154,30:00.0,2991499.275,4261,224.605216,1848640.304,0
10/3/2019,1:30:00 AM,PM,8235.45,8235.45,8207.1,8219.48,491.284488,00:00.0,4038668.534,5200,241.81523,1988094.996,0
10/3/2019,2:00:00 AM,PM,8220.66,8220.67,8060,8114.88,2642.005685,30:00.0,21501137.91,17732,902.648312,7347065.557,0
10/3/2019,2:30:00 AM,PM,8114.88,8124.5,8065,8100.15,1926.443485,00:00.0,15601399.2,13700,1029.361822,8336575.02,0
10/3/2019,3:00:00 AM,PM,8100.99,8136.71,8075.58,8125.56,1274.518242,30:00.0,10338806.12,10101,657.65922,5333906.077,0
10/3/2019,3:30:00 AM,PM,8125.58,8139.79,8107.08,8108.14,720.745407,00:00.0,5853767.573,6508,297.903756,2419926.714,0
10/3/2019,4:00:00 AM,PM,8108.98,8178.23,8097.27,8150.05,1355.948744,30:00.0,11055263.43,10899,654.318703,5334422.419,0
10/3/2019,4:30:00 AM,PM,8150.05,8210,8149.86,8177.91,1109.775331,00:00.0,9083818.321,9024,625.776208,5123077.264,0
10/3/2019,5:00:00 AM,PM,8176.67,8178.99,8152.5,8152.52,524.539805,30:00.0,4281925.852,5879,231.440489,1889378.555,0
10/3/2019,5:30:00 AM,PM,8152.52,8162.85,8113.54,8149.03,939.527222,00:00.0,7645387.112,6649,511.09249,4158710.544,0
10/3/2019,6:00:00 AM,PM,8149.03,8149.05,8125.86,8137.77,395.242377,30:00.0,3217058.251,3778,211.180015,1718943.711,0
10/3/2019,6:30:00 AM,PM,8137.86,8147.57,8128.93,8129.72,230.184203,00:00.0,1872635.212,3064,133.588673,1086907.198,0
10/3/2019,7:00:00 AM,PM,8130.95,8146.96,8088,8141.86,666.195694,30:00.0,5406078.023,8180,344.102873,2792755.303,0
10/3/2019,7:30:00 AM,PM,8141.05,8157.93,8125.29,8146.04,359.083951,00:00.0,2924341.746,4199,194.408698,1583047.473,0
10/3/2019,8:00:00 AM,PM,8145.01,8169.83,8125.02,8126.35,411.026912,30:00.0,3350149.262,4552,212.212955,1729743.298,0
10/3/2019,8:30:00 AM,PM,8127.35,8146.28,8119.63,8140.25,338.205252,00:00.0,2751084.142,5046,158.124562,1286326.329,0
10/3/2019,9:00:00 AM,PM,8140.16,8163.76,8115,8161.01,287.614576,30:00.0,2340481.965,4600,178.431368,1452303.371,0
10/3/2019,9:30:00 AM,PM,8161.01,8197.62,8144.54,8165.1,393.934829,00:00.0,3220184.835,5333,219.898504,1797277.303,0
10/3/2019,10:00:00 AM,PM,8164.68,8183.25,8138,8182.98,399.541828,30:00.0,3259798.479,4698,227.057932,1852645.129,0
10/3/2019,10:30:00 AM,PM,8181.79,8200,8160.5,8198.54,386.079476,00:00.0,3160746.551,3896,247.435876,2026189.203,0
10/3/2019,11:00:00 AM,PM,8197.7,8280,8195.24,8254.38,1565.393694,30:00.0,12905462.37,11695,974.372949,8035484.852,0
10/3/2019,11:30:00 AM,PM,8255.2,8255.46,8215,8223.96,569.937824,00:00.0,4693561.945,6330,326.378232,2687987.302,0
10/4/2019,12:00:00 PM,AM,8224.43,8232.41,8150,8156.8,764.858199,30:00.0,6269626.056,5704,353.658147,2898715.834,0
10/4/2019,12:30:00 PM,AM,8154.88,8169.99,8080.03,8109.06,1874.803854,00:00.0,15225080.37,12037,845.986655,6871821.984,0
10/4/2019,1:00:00 AM,AM,8108.99,8130,8050,8105.47,1207.319376,30:00.0,9763111.952,8918,460.288727,3724695.47,0
10/4/2019,1:30:00 AM,AM,8105.46,8125.48,8089.32,8116.85,622.680482,00:00.0,5048940.595,6639,297.862789,2415400.652,0
10/4/2019,2:00:00 AM,AM,8117,8137.2,8101.66,8116.71,604.390219,30:00.0,4909031.627,5463,256.817255,2085620.45,0
10/4/2019,2:30:00 AM,AM,8116.71,8127.64,8092.3,8092.38,248.334885,00:00.0,2013224.912,3503,134.033264,1086644.442,0
10/4/2019,3:00:00 AM,AM,8092.39,8118,8072.84,8113.08,412.718621,30:00.0,3340576.864,4394,199.909777,1618472.818,0
10/4/2019,3:30:00 AM,AM,8113.98,8119.96,8091,8104.53,281.159812,00:00.0,2279530.052,3235,135.741594,1100521.279,0
10/4/2019,4:00:00 AM,AM,8104.81,8107.62,8082.2,8082.2,361.253868,30:00.0,2923870.882,4286,170.224446,1377850.953,0
10/4/2019,4:30:00 AM,AM,8082.99,8083.24,8057.25,8063.87,617.036186,00:00.0,4979535.595,5831,302.052694,2437208.425,0
10/4/2019,5:00:00 AM,AM,8065.18,8120.97,8005,8101.91,1709.813276,30:00.0,13784281.51,13058,662.338733,5345533.052,0
10/4/2019,5:30:00 AM,AM,8105.34,8105.51,8076.8,8093.4,519.569238,00:00.0,4203091.107,5921,257.049352,2079432.657,0
10/4/2019,6:00:00 AM,AM,8093.44,8130.25,8091.54,8102.37,468.430796,30:00.0,3800195.565,5890,249.714778,2025992.149,0
10/4/2019,6:30:00 AM,AM,8102.37,8112.5,8089.15,8110.73,328.216369,00:00.0,2659386.724,4123,157.463384,1275790.969,0
10/4/2019,7:00:00 AM,AM,8110.73,8124.99,8094.74,8118.01,378.993523,30:00.0,3073945.508,5126,169.760907,1377059.123,0
10/4/2019,7:30:00 AM,AM,8118.05,8148,8118.03,8138.69,657.239634,00:00.0,5344985.201,6648,296.032022,2407320.533,0
10/4/2019,8:00:00 AM,AM,8136.98,8138.48,8104.69,8115,551.208841,30:00.0,4475326.266,5933,297.606874,2416364.348,0
10/4/2019,8:30:00 AM,AM,8113.6,8116.39,8084.18,8093.96,491.248278,00:00.0,3978560.931,4837,231.54246,1875144.809,0
10/4/2019,9:00:00 AM,AM,8093.88,8125,8093.05,8106.94,593.529558,30:00.0,4812812.127,4318,240.460375,1949981.675,0
10/4/2019,9:30:00 AM,AM,8106,8125.99,8100,8125,434.549827,00:00.0,3526202.658,4048,191.90341,1557713.227,0
10/4/2019,10:00:00 AM,AM,8125,8154.79,8124.99,8146.08,702.710455,30:00.0,5721567.334,6346,399.097373,3249256.787,0
10/4/2019,10:30:00 AM,AM,8146.11,8176.64,8120,8128.38,635.825871,00:00.0,5181641.268,6485,332.23622,2707696.886,0
10/4/2019,11:00:00 AM,AM,8129.1,8178.96,8120.04,8137.99,444.91735,30:00.0,3623007.878,4992,226.060368,1840765.699,0
10/4/2019,11:30:00 AM,AM,8138,8173.52,8122.57,8151.4,537.482936,00:00.0,4377676.247,5454,335.734817,2734767.679,0
10/4/2019,12:00:00 PM,PM,8150.59,8171.92,8134.47,8144.65,504.626851,30:00.0,4114327.159,5623,232.421459,1894819.95,0
10/4/2019,12:30:00 PM,PM,8144.73,8145.56,8122,8125.97,352.279252,00:00.0,2864404.028,3979,162.220076,1319051.495,0
10/4/2019,1:00:00 AM,PM,8125.97,8154.23,8124.27,8147.51,368.224758,30:00.0,2997073.572,4190,220.787696,1797077.674,0
10/4/2019,1:30:00 AM,PM,8146.56,8181.37,8133,8168.67,653.878836,00:00.0,5332586.485,6105,384.349627,3134886.965,0
10/4/2019,2:00:00 AM,PM,8168.58,8186.36,8140,8147.25,589.606964,30:00.0,4812603.279,6131,311.874563,2545715.307,0
10/4/2019,2:30:00 AM,PM,8147.25,8163.28,8139.83,8162.44,515.221111,00:00.0,4200169.026,3744,285.775475,2329633.778,0
10/4/2019,3:00:00 AM,PM,8162.81,8172,8125,8128.8,475.674007,30:00.0,3875335.68,5379,233.6497,1903987.747,0
10/4/2019,3:30:00 AM,PM,8128.82,8150,8123,8148,435.711204,00:00.0,3544351.815,4346,271.604281,2209459.053,0
10/4/2019,4:00:00 AM,PM,8147.13,8170,8125,8164.79,501.245427,30:00.0,4084888.029,5575,285.131883,2323784.355,0
10/4/2019,4:30:00 AM,PM,8165.01,8207.77,8155.36,8182.27,1279.822037,00:00.0,10470224.62,8783,805.600775,6592066.732,0
10/4/2019,5:00:00 AM,PM,8180.83,8182.27,8149.01,8159.32,679.476831,30:00.0,5546917.555,5333,344.971381,2816272.18,0
10/4/2019,5:30:00 AM,PM,8159.32,8178.55,8129.97,8164.58,511.727786,00:00.0,4174464.492,4898,269.603376,2199555.807,0
10/4/2019,6:00:00 AM,PM,8163.29,8178.57,8152.06,8169.53,293.144334,30:00.0,2394058.813,3537,154.203048,1259363.698,0
10/4/2019,6:30:00 AM,PM,8171.01,8200,8154.79,8183.78,432.298106,00:00.0,3535248.347,5327,248.44838,2031948.898,0
10/4/2019,7:00:00 AM,PM,8184.84,8190.14,8171.22,8190.14,259.97418,30:00.0,2127002.937,3346,143.481973,1173910.375,0
10/4/2019,7:30:00 AM,PM,8190.14,8199.99,8170,8183.5,410.524189,00:00.0,3358970.367,4111,171.065947,1399530.457,0
10/4/2019,8:00:00 AM,PM,8183.9,8217.47,8172.19,8177.83,592.228366,30:00.0,4854500.555,6166,342.329978,2806200.544,0
10/4/2019,8:30:00 AM,PM,8178.62,8180,8141.02,8148.36,417.488579,00:00.0,3407456.288,4777,195.671453,1597064.063,0
10/4/2019,9:00:00 AM,PM,8147.78,8157.65,8130.02,8139.49,390.548471,30:00.0,3179574.514,4640,204.417195,1664421.661,0
10/4/2019,9:30:00 AM,PM,8139.37,8176.48,8136.72,8171.57,274.917986,00:00.0,2241912.339,3599,173.720908,1416799.321,0
10/4/2019,10:00:00 AM,PM,8170.26,8203.11,8166.77,8183.43,385.78031,30:00.0,3158544.094,4871,221.833056,1816236.398,0
10/4/2019,10:30:00 AM,PM,8181.67,8188,8141,8169.02,257.945147,00:00.0,2104457.082,3595,130.974681,1068555.644,0
10/4/2019,11:00:00 AM,PM,8168.47,8169.02,8132,8147.59,226.042628,30:00.0,1841598.822,3898,117.48772,957196.2732,0
10/4/2019,11:30:00 AM,PM,8149.18,8159.01,8132.97,8137.13,219.65159,00:00.0,1789732.547,3870,121.609203,990923.4712,0
10/5/2019,12:00:00 PM,AM,8137.09,8149.99,8103,8112.69,814.03967,30:00.0,6613318.633,7728,373.642034,3035790.364,0
10/5/2019,12:30:00 PM,AM,8111.4,8135.99,8100,8129.31,709.790204,00:00.0,5756385.307,4970,252.377459,2047835.889,0
10/5/2019,1:00:00 AM,AM,8129.86,8132.94,8104,8132.94,382.678528,30:00.0,3104930.635,4329,203.618151,1652270.198,0
10/5/2019,1:30:00 AM,AM,8131.92,8133,8103.11,8109.15,244.830827,00:00.0,1987182.26,3950,125.479081,1018476.107,0
10/5/2019,2:00:00 AM,AM,8108.37,8128.6,8093.99,8120.69,416.531032,30:00.0,3378404.237,5162,228.42304,1853022.196,0
10/5/2019,2:30:00 AM,AM,8120.96,8132.41,8113,8129.24,186.707102,00:00.0,1516515.947,2930,109.188917,886866.5798,0
10/5/2019,3:00:00 AM,AM,8129.93,8146.99,8121.37,8132.05,217.638268,30:00.0,1770685.788,3852,101.01868,821942.5653,0
10/5/2019,3:30:00 AM,AM,8132.05,8137.83,8120.94,8137.83,181.031573,00:00.0,1471581.47,3293,100.714814,818734.6311,0
10/5/2019,4:00:00 AM,AM,8137.81,8145,8127.64,8134.36,164.387437,30:00.0,1337675.067,3050,92.339776,751483.7489,0
10/5/2019,4:30:00 AM,AM,8134.46,8137.36,8109,8127.46,314.230159,00:00.0,2554481.281,2997,112.405923,913849.8576,0
10/5/2019,5:00:00 AM,AM,8127.56,8129.68,8108,8124.88,231.216299,30:00.0,1877191.902,3700,121.68176,987980.3937,0
10/5/2019,5:30:00 AM,AM,8126.29,8126.29,8108.96,8117,249.851161,00:00.0,2027772.429,3490,132.559558,1075812.275,0
10/5/2019,6:00:00 AM,AM,8117,8137.31,8103,8130.32,341.202556,30:00.0,2771159.257,4095,150.955742,1226193.219,0
10/5/2019,6:30:00 AM,AM,8129.96,8140,8124.93,8131.67,182.494397,00:00.0,1483822.943,2874,93.48889,760157.2458,0
10/5/2019,7:00:00 AM,AM,8131,8131.77,8091.72,8112.64,506.077153,30:00.0,4101727.584,5927,231.994612,1880467.201,0
10/5/2019,7:30:00 AM,AM,8113.61,8123.34,8104.32,8108,223.870071,00:00.0,1815993.398,3117,121.707443,987345.8931,0
10/5/2019,8:00:00 AM,AM,8108.69,8112.48,8080,8084.94,602.201288,30:00.0,4874238.413,8121,296.649694,2401523.483,0
10/5/2019,8:30:00 AM,AM,8083.94,8097.97,8070.15,8087.98,512.847528,00:00.0,4144650.232,6099,262.178729,2118880.735,0
10/5/2019,9:00:00 AM,AM,8088.36,8103.92,8085.13,8091.45,350.373653,30:00.0,2836819.889,3796,182.135036,1474477.76,0
10/5/2019,9:30:00 AM,AM,8091.45,8096.47,8076.24,8082.55,322.969858,00:00.0,2611517.117,3960,160.93022,1301353.16,0
10/5/2019,10:00:00 AM,AM,8082.24,8093.62,8070,8088.16,464.068204,30:00.0,3747724.91,4624,165.815384,1339398.973,0
10/5/2019,10:30:00 AM,AM,8088.48,8103.99,8080,8084.29,435.472594,00:00.0,3524046.099,4408,185.035754,1497509.546,0
10/5/2019,11:00:00 AM,AM,8083.85,8101.97,8077.07,8078,300.513133,30:00.0,2431008.233,3923,156.051797,1262487.44,0
10/5/2019,11:30:00 AM,AM,8077.99,8101,8072,8081.75,294.401748,00:00.0,2380015.853,4207,149.309491,1207099.353,0
10/5/2019,12:00:00 PM,PM,8081.2,8087,8070,8070.15,516.995268,30:00.0,4174228.243,4380,165.33462,1335240.783,0
10/5/2019,12:30:00 PM,PM,8070.15,8091.47,8050.05,8072.27,1078.882116,00:00.0,8704887.541,6889,407.424898,3287236.951,0
10/5/2019,1:00:00 AM,PM,8069.9,8072.27,8023.13,8027.33,1155.165949,30:00.0,9296521.86,8203,403.746257,3250116.499,0
10/5/2019,1:30:00 AM,PM,8027.46,8082.97,8012.98,8073.38,1122.629935,00:00.0,9024456.97,8754,583.969187,4695573.238,0
10/5/2019,2:00:00 AM,PM,8073.38,8081.46,8040,8063.74,605.922716,30:00.0,4884024.767,5768,277.79381,2239385.082,0
10/5/2019,2:30:00 AM,PM,8063.4,8068.9,8027.14,8032.56,500.412134,00:00.0,4027802.236,5021,222.721778,1792747.559,0
10/5/2019,3:00:00 AM,PM,8032.56,8052.82,8022.54,8046.3,542.964159,30:00.0,4364240.656,4982,372.986717,2998072.512,0
10/5/2019,3:30:00 AM,PM,8046.02,8090,8040,8082.93,543.996532,00:00.0,4384074.936,6128,314.158971,2531895.47,0
10/5/2019,4:00:00 AM,PM,8079.05,8100,8041.07,8058.33,788.702386,30:00.0,6369036.848,9037,366.341904,2959204.483,0
10/5/2019,4:30:00 AM,PM,8057.15,8077,8043.37,8073.35,374.180057,00:00.0,3014698.144,4459,179.413282,1445488.4,0
10/5/2019,5:00:00 AM,PM,8074.77,8074.8,8048.67,8050.01,259.404033,30:00.0,2090381.635,3796,116.954225,942410.1367,0
10/5/2019,5:30:00 AM,PM,8050.03,8059.28,8031,8038.1,305.318562,00:00.0,2456052.537,3838,143.288397,1152802.511,0
10/5/2019,6:00:00 AM,PM,8039.02,8083,8037.1,8079.87,295.038445,30:00.0,2378050.177,3866,210.28419,1694761.471,0
10/5/2019,6:30:00 AM,PM,8081.34,8083,8058,8060,395.987507,00:00.0,3196114.293,4582,163.20061,1317373.184,0
10/5/2019,7:00:00 AM,PM,8060,8092.99,8055.64,8082.24,317.641527,30:00.0,2566038.864,3948,176.335417,1424700.671,0
10/5/2019,7:30:00 AM,PM,8080.12,8090.93,8066,8066.36,208.501281,00:00.0,1683900.235,3371,97.141416,784602.8756,0
10/5/2019,8:00:00 AM,PM,8066.07,8095,8058.33,8079.3,289.045698,30:00.0,2333907.069,4385,159.528441,1288176.893,0
10/5/2019,8:30:00 AM,PM,8081.33,8115.54,8075.7,8083.7,418.585586,00:00.0,3388315.944,4564,217.710296,1762547.306,0
10/5/2019,9:00:00 AM,PM,8083.34,8148,8081.02,8141.84,593.961979,30:00.0,4822985.347,5750,358.03691,2906752.027,0
10/5/2019,9:30:00 AM,PM,8141.76,8183.41,8131.87,8137.94,1150.29321,00:00.0,9382489.924,10263,621.968715,5073088.635,0
10/5/2019,10:00:00 AM,PM,8137.91,8173.6,8125,8139.47,756.536816,30:00.0,6162496.681,9490,382.55147,3116061.82,0
10/5/2019,10:30:00 AM,PM,8139.2,8139.2,8115.61,8121.28,408.31494,00:00.0,3317552.973,3547,200.170163,1626413.923,0
10/5/2019,11:00:00 AM,PM,8121.3,8133.44,8102,8123.02,408.358508,30:00.0,3314296.176,5036,233.363468,1894281.202,0
10/5/2019,11:30:00 AM,PM,8123.02,8129.46,8110.09,8126.19,221.351777,00:00.0,1797474.062,3110,135.942695,1103951.396,0
10/6/2019,12:00:00 PM,AM,8127.55,8153.87,8125.13,8128.47,343.010564,30:00.0,2791147.542,4273,177.711881,1446015.72,0
10/6/2019,12:30:00 PM,AM,8127.86,8133.24,8118.83,8130.89,188.97415,00:00.0,1535460.541,3374,107.038859,869732.0594,0
10/6/2019,1:00:00 AM,AM,8130.45,8140,8105,8105,284.927839,30:00.0,2313509.379,4189,118.247319,960095.1789,0
10/6/2019,1:30:00 AM,AM,8105.19,8113.76,8040.72,8060.78,878.942236,00:00.0,7097928.863,7608,374.495954,3025258.594,0
10/6/2019,2:00:00 AM,AM,8060.78,8068.31,8011.68,8040.26,1019.495407,30:00.0,8192658.52,8977,410.61418,3300823.283,0
10/6/2019,2:30:00 AM,AM,8041.38,8060,8030,8052.25,509.207512,00:00.0,4098490.139,4706,267.668563,2154320.126,0
10/6/2019,3:00:00 AM,AM,8052.24,8060,8031.11,8056.24,357.98779,30:00.0,2880667.99,4440,189.91814,1528322.332,0
10/6/2019,3:30:00 AM,AM,8056.19,8061.78,8033.5,8042.99,225.540182,00:00.0,1814833.371,3496,122.088436,982471.4893,0
10/6/2019,4:00:00 AM,AM,8042.97,8055.48,8034.68,8051.38,233.382083,30:00.0,1877778.425,3849,112.343725,903974.2021,0
